Date,Open,High,Low,Close,Adj Close,Volume
17/04/2015,5.09,5.25,5.09,5.25,5.25,358222
20/04/2015,5.23,5.28,5.2,5.27,5.27,86647
21/04/2015,5.28,5.34,5.28,5.34,5.34,860228
22/04/2015,5.34,5.36,5.34,5.35,5.35,759386
23/04/2015,5.36,5.46,5.36,5.46,5.46,83945
24/04/2015,5.48,5.48,5.39,5.43,5.43,159310
28/04/2015,5.44,5.44,5.41,5.41,5.41,28849
29/04/2015,5.4,5.42,5.4,5.4,5.4,42998
30/04/2015,5.36,5.36,5.29,5.3,5.3,1678668
01/05/2015,5.3,5.33,5.3,5.3,5.3,325612
04/05/2015,5.26,5.27,5.25,5.25,5.25,49732
05/05/2015,5.28,5.28,5.25,5.25,5.25,23142
06/05/2015,5.25,5.3,5.25,5.3,5.3,31324
07/05/2015,5.3,5.3,5.21,5.21,5.21,79256
08/05/2015,5.24,5.24,5.19,5.19,5.19,221864
11/05/2015,5.2,5.2,5.13,5.13,5.13,132564
12/05/2015,5.12,5.15,5.08,5.1,5.1,217584
13/05/2015,5.1,5.1,5.03,5.03,5.03,194039
14/05/2015,5.04,5.04,4.99,5,5,415457
15/05/2015,5.01,5.01,4.95,4.95,4.95,256153
18/05/2015,4.98,4.98,4.92,4.92,4.92,314803
19/05/2015,4.91,4.92,4.87,4.87,4.87,346403
20/05/2015,4.88,4.88,4.83,4.84,4.84,247354
21/05/2015,4.85,4.88,4.84,4.87,4.87,199163
22/05/2015,4.94,4.96,4.91,4.95,4.95,174061
25/05/2015,4.97,4.97,4.95,4.96,4.96,174791
26/05/2015,4.96,4.97,4.95,4.95,4.95,330575
27/05/2015,5,5,4.93,4.93,4.93,214865
28/05/2015,4.92,4.92,4.87,4.87,4.87,744818
29/05/2015,4.87,4.87,4.82,4.83,4.83,621643
02/06/2015,4.84,4.88,4.83,4.85,4.85,390368
03/06/2015,4.84,4.84,4.8,4.8,4.8,214597
04/06/2015,4.8,4.8,4.77,4.78,4.78,475943
05/06/2015,4.77,4.8,4.75,4.76,4.76,372483
08/06/2015,4.75,4.75,4.72,4.72,4.72,849896
09/06/2015,4.71,4.73,4.71,4.71,4.71,328643
10/06/2015,4.72,4.72,4.69,4.7,4.7,446976
11/06/2015,4.7,4.7,4.67,4.69,4.69,503843
12/06/2015,4.69,4.69,4.65,4.65,4.65,219602
15/06/2015,4.65,4.66,4.64,4.64,4.64,494983
16/06/2015,4.62,4.64,4.6,4.6,4.6,483417
17/06/2015,4.6,4.61,4.59,4.6,4.6,864673
18/06/2015,4.61,4.68,4.61,4.68,4.68,532874
19/06/2015,4.69,4.89,4.69,4.88,4.88,915056
22/06/2015,4.93,5.1,4.92,4.97,4.97,475758
23/06/2015,5.02,5.03,4.9,4.9,4.9,485943
24/06/2015,4.93,4.93,4.9,4.92,4.92,251570
25/06/2015,4.93,4.93,4.9,4.9,4.9,146275
26/06/2015,4.93,4.94,4.92,4.92,4.92,299609
29/06/2015,4.92,4.92,4.85,4.88,4.88,167703
30/06/2015,4.87,4.87,4.8,4.8,4.8,275172
01/07/2015,4.8,4.85,4.8,4.84,4.84,167456
02/07/2015,4.84,4.9,4.84,4.88,4.88,179974
03/07/2015,4.89,4.93,4.88,4.88,4.88,164091
06/07/2015,4.88,4.88,4.83,4.83,4.83,277252
07/07/2015,4.84,4.84,4.82,4.83,4.83,219170
08/07/2015,4.84,4.84,4.8,4.8,4.8,241870
09/07/2015,4.81,4.81,4.73,4.74,4.74,494485
10/07/2015,4.72,4.76,4.72,4.75,4.75,143798
13/07/2015,4.76,4.77,4.74,4.74,4.74,133621
14/07/2015,4.74,4.76,4.74,4.76,4.76,115956
15/07/2015,4.76,4.78,4.75,4.75,4.75,162766
16/07/2015,4.75,4.75,4.69,4.7,4.7,443374
17/07/2015,4.71,4.74,4.71,4.72,4.72,106051
20/07/2015,4.71,4.72,4.7,4.7,4.7,164115
21/07/2015,4.7,4.7,4.65,4.65,4.65,334315
22/07/2015,4.65,4.68,4.65,4.66,4.66,72610
23/07/2015,4.69,4.69,4.64,4.64,4.64,353778
24/07/2015,4.63,4.63,4.62,4.62,4.62,170227
27/07/2015,4.62,4.62,4.6,4.62,4.62,347273
28/07/2015,4.63,4.64,4.61,4.64,4.64,82539
29/07/2015,4.64,4.65,4.62,4.63,4.63,214732
30/07/2015,4.62,4.69,4.62,4.65,4.65,144775
31/07/2015,4.66,4.7,4.66,4.69,4.69,182242
03/08/2015,4.68,4.8,4.68,4.8,4.8,347282
04/08/2015,4.8,4.8,4.69,4.71,4.71,170542
05/08/2015,4.7,4.7,4.63,4.65,4.65,213472
06/08/2015,4.68,4.7,4.65,4.65,4.65,228599
07/08/2015,4.67,4.99,4.65,4.99,4.99,511653
10/08/2015,5,5,4.93,4.93,4.93,506911
11/08/2015,4.95,4.95,4.87,4.87,4.87,81267
12/08/2015,4.87,4.87,4.82,4.87,4.87,71801
13/08/2015,4.82,4.83,4.8,4.8,4.8,123872
14/08/2015,4.81,4.87,4.81,4.85,4.85,90611
17/08/2015,4.87,4.87,4.85,4.86,4.86,113150
18/08/2015,4.87,4.92,4.87,4.91,4.91,178143
19/08/2015,4.95,4.99,4.94,4.99,4.99,278616
20/08/2015,4.99,4.99,4.98,4.98,4.98,412349
21/08/2015,4.99,4.99,4.95,4.99,4.99,331454
24/08/2015,4.95,4.97,4.86,4.86,4.86,224240
25/08/2015,4.86,4.86,4.8,4.8,4.8,283852
26/08/2015,4.85,4.85,4.76,4.76,4.76,217690
27/08/2015,4.8,4.81,4.78,4.78,4.78,182419
28/08/2015,4.85,4.85,4.8,4.85,4.85,53991
31/08/2015,4.85,4.85,4.83,4.83,4.83,194720
01/09/2015,4.85,4.89,4.84,4.89,4.89,140469
02/09/2015,4.89,4.9,4.87,4.9,4.9,135631
03/09/2015,4.9,4.9,4.84,4.84,4.84,198862
04/09/2015,4.87,4.87,4.82,4.85,4.85,176549
07/09/2015,4.86,4.89,4.86,4.87,4.87,106413
08/09/2015,4.9,4.91,4.87,4.87,4.87,268682
09/09/2015,4.9,4.9,4.88,4.88,4.88,321637
10/09/2015,4.9,4.93,4.88,4.89,4.89,306597
11/09/2015,4.9,4.94,4.9,4.91,4.91,269332
14/09/2015,4.91,4.91,4.9,4.9,4.9,245288
15/09/2015,4.92,4.96,4.9,4.94,4.94,414711
16/09/2015,4.95,5.01,4.95,4.99,4.99,600122
17/09/2015,5,5.02,5,5.01,5.01,257651
18/09/2015,5.03,5.1,5.03,5.1,5.1,703570
21/09/2015,5.1,5.2,5.1,5.18,5.18,537371
22/09/2015,5.22,5.24,5.2,5.22,5.22,398083
23/09/2015,5.23,5.25,5.22,5.25,5.25,501455
24/09/2015,5.32,5.5,5.32,5.48,5.48,1125987
25/09/2015,5.49,5.6,5.49,5.6,5.6,690077
28/09/2015,5.6,5.66,5.6,5.6,5.6,352697
29/09/2015,5.6,5.6,5.55,5.55,5.55,314208
30/09/2015,5.55,5.55,5.4,5.4,5.4,925364
01/10/2015,5.48,5.48,5.3,5.3,5.3,304899
02/10/2015,5.3,5.3,5.19,5.25,5.25,320626
05/10/2015,5.25,5.28,5.25,5.28,5.28,311519
06/10/2015,5.18,5.24,5.13,5.22,5.22,126009
07/10/2015,5.29,5.3,5.27,5.3,5.3,147155
08/10/2015,5.3,5.31,5.3,5.31,5.31,170632
09/10/2015,5.31,5.37,5.31,5.35,5.35,381310
12/10/2015,5.35,5.4,5.35,5.4,5.4,259309
13/10/2015,5.39,5.45,5.36,5.45,5.45,195454
14/10/2015,5.44,5.45,5.44,5.45,5.45,56801
15/10/2015,5.45,5.45,5.41,5.41,5.41,119241
16/10/2015,5.43,5.43,5.35,5.35,5.35,63406
19/10/2015,5.35,5.4,5.35,5.4,5.4,17838
20/10/2015,5.39,5.44,5.39,5.44,5.44,32221
21/10/2015,5.4,5.4,5.36,5.36,5.36,120597
22/10/2015,5.35,5.35,5.33,5.33,5.33,99506
23/10/2015,5.33,5.35,5.31,5.35,5.35,103302
27/10/2015,5.34,5.37,5.34,5.35,5.35,196788
28/10/2015,5.35,5.36,5.34,5.34,5.34,73301
29/10/2015,5.35,5.38,5.34,5.35,5.35,393297
30/10/2015,5.37,5.39,5.35,5.39,5.39,228425
02/11/2015,5.38,5.4,5.38,5.39,5.39,269642
03/11/2015,5.39,5.39,5.35,5.37,5.37,227853
04/11/2015,5.36,5.36,5.32,5.35,5.35,437798
05/11/2015,5.34,5.36,5.33,5.34,5.34,450371
06/11/2015,5.35,5.37,5.34,5.37,5.37,345361
09/11/2015,5.37,5.39,5.37,5.38,5.38,205731
10/11/2015,5.38,5.4,5.38,5.39,5.39,499004
11/11/2015,5.39,5.4,5.39,5.4,5.4,442023
12/11/2015,5.4,5.4,5.37,5.37,5.37,298547
13/11/2015,5.37,5.38,5.36,5.38,5.38,596156
16/11/2015,5.4,5.53,5.4,5.52,5.52,1626478
17/11/2015,5.52,5.54,5.52,5.53,5.53,998309
18/11/2015,5.51,5.52,5.47,5.47,5.47,892139
19/11/2015,5.45,5.45,5.4,5.43,5.43,767923
20/11/2015,5.41,5.41,5.35,5.35,5.35,891305
23/11/2015,5.35,5.42,5.35,5.42,5.42,731231
24/11/2015,5.41,5.45,5.4,5.4,5.4,533100
25/11/2015,5.4,5.43,5.4,5.4,5.4,878405
26/11/2015,5.42,5.46,5.41,5.45,5.45,1604961
27/11/2015,5.46,5.48,5.46,5.47,5.47,514362
30/11/2015,5.48,5.53,5.48,5.52,5.52,1670101
01/12/2015,5.52,5.54,5.51,5.51,5.51,653175
02/12/2015,5.51,5.62,5.51,5.6,5.6,474964
03/12/2015,5.61,5.72,5.61,5.72,5.72,277433
04/12/2015,5.74,5.77,5.73,5.77,5.77,159533
07/12/2015,5.78,5.91,5.78,5.87,5.87,220171
08/12/2015,5.88,5.88,5.75,5.76,5.76,153949
09/12/2015,5.76,5.76,5.69,5.75,5.75,297574
10/12/2015,5.74,5.75,5.73,5.75,5.75,237398
11/12/2015,5.75,5.75,5.72,5.72,5.72,116123
14/12/2015,5.72,5.79,5.69,5.79,5.79,144834
15/12/2015,5.77,5.77,5.74,5.76,5.76,289526
16/12/2015,5.77,5.8,5.77,5.8,5.8,80697
17/12/2015,5.81,5.85,5.81,5.82,5.82,862281
18/12/2015,5.82,5.85,5.81,5.85,5.85,252934
21/12/2015,5.85,6,5.85,6,6,503453
22/12/2015,6,6.02,5.95,6.02,6.02,433837
23/12/2015,6.03,6.04,5.97,6,6,255117
24/12/2015,6,6,5.98,5.99,5.99,88955
28/12/2015,6,6,5.98,5.99,5.99,88955
29/12/2015,6,6.01,5.97,6.01,6.01,125800
30/12/2015,6.02,6.05,5.97,5.97,5.97,481720
31/12/2015,6.02,6.02,6,6,6,2292
05/01/2016,6.02,6.1,6.01,6.1,6.1,620243
06/01/2016,6.1,6.1,6.06,6.07,6.07,734451
07/01/2016,6.07,6.1,6.07,6.07,6.07,564206
08/01/2016,6.07,6.08,6.05,6.06,6.06,440108
11/01/2016,6.05,6.05,6,6.05,6.05,220086
12/01/2016,6.05,6.05,6.01,6.01,6.01,164630
13/01/2016,6,6.03,6,6.03,6.03,137351
14/01/2016,5.98,5.98,5.94,5.95,5.95,138445
15/01/2016,5.95,5.95,5.93,5.93,5.93,64379
18/01/2016,5.93,5.93,5.77,5.8,5.8,109424
19/01/2016,5.79,5.82,5.79,5.82,5.82,143765
20/01/2016,5.87,5.93,5.85,5.92,5.92,1367847
21/01/2016,5.93,5.94,5.92,5.92,5.92,302648
22/01/2016,5.92,5.92,5.88,5.88,5.88,37610
25/01/2016,5.86,5.86,5.86,5.86,5.86,10000
26/01/2016,5.86,5.86,5.85,5.85,5.85,26732
27/01/2016,5.85,5.86,5.85,5.85,5.85,40296
28/01/2016,5.85,5.86,5.83,5.86,5.86,78093
29/01/2016,5.86,5.9,5.86,5.9,5.9,59602
01/02/2016,5.93,5.95,5.93,5.95,5.95,23823
02/02/2016,5.96,5.96,5.95,5.95,5.95,3080
03/02/2016,5.95,5.95,5.94,5.94,5.94,45010
04/02/2016,5.94,5.94,5.94,5.94,5.94,0
05/02/2016,5.9,5.91,5.9,5.9,5.9,26000
09/02/2016,5.9,5.9,5.87,5.88,5.88,95780
10/02/2016,5.86,5.87,5.78,5.78,5.78,130020
11/02/2016,5.75,5.75,5.66,5.67,5.67,65174
12/02/2016,5.64,5.64,5.5,5.51,5.51,102049
15/02/2016,5.5,5.56,5.5,5.54,5.54,45103
16/02/2016,5.57,5.57,5.5,5.51,5.51,90785
17/02/2016,5.51,5.52,5.49,5.5,5.5,116122
18/02/2016,5.52,5.55,5.52,5.53,5.53,156097
19/02/2016,5.55,5.61,5.54,5.59,5.59,89315
22/02/2016,5.6,5.65,5.6,5.63,5.63,27962
23/02/2016,5.67,5.67,5.63,5.65,5.65,88975
24/02/2016,5.65,5.7,5.64,5.7,5.7,83856
25/02/2016,5.75,5.76,5.73,5.75,5.75,60210
26/02/2016,5.77,5.82,5.77,5.82,5.82,86384
29/02/2016,5.83,5.95,5.83,5.95,5.95,59829
01/03/2016,5.95,5.97,5.94,5.95,5.95,64270
02/03/2016,5.95,5.96,5.93,5.96,5.96,259910
03/03/2016,5.95,5.95,5.95,5.95,5.95,45836
04/03/2016,5.88,5.9,5.88,5.9,5.9,15489
07/03/2016,5.86,5.86,5.86,5.86,5.86,23948
08/03/2016,5.9,5.96,5.9,5.9,5.9,241110
09/03/2016,5.85,5.86,5.73,5.73,5.73,340968
10/03/2016,5.72,5.72,5.7,5.7,5.7,50474
11/03/2016,5.62,5.62,5.6,5.62,5.62,63000
14/03/2016,5.61,5.75,5.61,5.75,5.75,94181
15/03/2016,5.8,5.85,5.8,5.83,5.83,82283
16/03/2016,5.85,5.88,5.8,5.88,5.88,96145
17/03/2016,5.89,5.89,5.86,5.89,5.89,58383
18/03/2016,5.88,5.9,5.87,5.9,5.9,248161
21/03/2016,5.9,5.9,5.86,5.86,5.86,168125
22/03/2016,5.88,5.92,5.87,5.92,5.92,133838
23/03/2016,5.94,5.95,5.9,5.9,5.9,184713
24/03/2016,5.9,5.91,5.9,5.91,5.91,71158
29/03/2016,5.9,5.91,5.9,5.91,5.91,91818
30/03/2016,5.93,5.94,5.92,5.92,5.92,81981
31/03/2016,5.93,5.95,5.92,5.94,5.94,122780
01/04/2016,5.94,5.97,5.94,5.94,5.94,57576
04/04/2016,5.94,5.94,5.85,5.92,5.92,130170
05/04/2016,5.9,5.9,5.87,5.88,5.88,118580
06/04/2016,5.92,5.92,5.86,5.86,5.86,49881
07/04/2016,5.67,5.7,5.67,5.68,5.68,30265
08/04/2016,5.68,5.69,5.66,5.69,5.69,58317
11/04/2016,5.66,5.68,5.65,5.65,5.65,79948
12/04/2016,5.65,5.65,5.64,5.65,5.65,44974
13/04/2016,5.66,5.69,5.66,5.67,5.67,32418
14/04/2016,5.66,5.72,5.66,5.72,5.72,291019
15/04/2016,5.73,5.74,5.73,5.73,5.73,26500
18/04/2016,5.71,5.75,5.71,5.75,5.75,106497
19/04/2016,5.72,5.74,5.69,5.69,5.69,169624
20/04/2016,5.74,5.75,5.74,5.75,5.75,19610
21/04/2016,5.75,5.81,5.75,5.81,5.81,229384
22/04/2016,5.81,5.94,5.81,5.94,5.94,278913
26/04/2016,5.92,5.92,5.8,5.8,5.8,182342
27/04/2016,5.78,5.87,5.78,5.86,5.86,67883
28/04/2016,5.86,5.86,5.83,5.83,5.83,15667
29/04/2016,5.82,5.82,5.81,5.81,5.81,7472
02/05/2016,5.78,5.82,5.78,5.81,5.81,31046
03/05/2016,5.82,5.82,5.8,5.81,5.81,86802
04/05/2016,5.8,5.81,5.8,5.8,5.8,20210
05/05/2016,5.8,5.82,5.79,5.82,5.82,40934
06/05/2016,5.82,5.84,5.82,5.82,5.82,51091
09/05/2016,5.81,5.81,5.8,5.8,5.8,29180
10/05/2016,5.8,5.82,5.79,5.82,5.82,64674
11/05/2016,5.81,5.82,5.8,5.81,5.81,106835
12/05/2016,5.8,5.8,5.78,5.78,5.78,176426
13/05/2016,5.78,5.79,5.74,5.74,5.74,105621
