Date,Open,High,Low,Close,Adj Close,Volume
2015-04-21,92.690002,94.099998,92.250000,92.529999,76.661911,2954693
2015-04-22,92.849998,93.050003,90.620003,91.320000,75.659431,3114155
2015-04-23,91.190002,91.809998,89.010002,90.470001,74.955185,3848688
2015-04-24,90.900002,91.910004,90.040001,91.389999,75.717407,2922435
2015-04-27,92.010002,94.290001,90.900002,93.699997,77.631271,3377538
2015-04-28,93.930000,93.930000,91.809998,92.339996,76.504494,2925899
2015-04-29,92.589996,92.919998,88.760002,89.070000,73.795280,4992747
2015-04-30,91.000000,91.120003,86.070000,89.480003,74.134964,7228251
2015-05-04,87.870003,89.940002,87.370003,89.239998,76.324455,4693372
2015-05-05,88.720001,89.699997,85.900002,85.930000,73.493507,5174564
2015-05-06,85.500000,87.220001,85.029999,86.349998,73.852722,3607282
2015-05-07,85.779999,86.449997,84.040001,86.129997,73.664566,3738257
2015-05-08,86.709999,88.699997,86.070000,88.349998,75.563263,4599310
2015-05-11,88.400002,88.830002,87.050003,87.540001,74.870491,2522215
2015-05-12,86.400002,86.660004,85.150002,85.910004,73.476402,3021926
2015-05-13,86.339996,87.169998,84.339996,84.769997,72.501396,3189503
2015-05-14,84.099998,87.059998,83.870003,86.889999,74.314568,2486372
2015-05-15,86.989998,87.660004,85.360001,85.980003,73.536270,3418367
2015-05-18,86.400002,87.410004,85.410004,86.860001,74.288910,2334694
2015-05-19,87.500000,88.860001,87.370003,88.379997,75.588921,3064262
2015-05-20,88.500000,88.669998,87.389999,87.949997,75.221161,1843534
2015-05-21,87.480003,88.160004,87.040001,87.980003,75.246826,1578422
2015-05-22,88.400002,88.419998,87.709999,87.900002,75.178391,1700747
2015-05-26,88.379997,88.820000,85.760002,86.029999,73.579041,2932623
2015-05-27,86.050003,87.239998,85.110001,86.849998,74.280357,3449163
2015-05-28,86.059998,86.959999,85.480003,86.239998,73.758644,2240044
2015-05-29,86.400002,86.550003,84.129997,84.199997,72.013885,3792896
2015-06-01,84.900002,85.250000,83.559998,84.160004,71.979683,2578399
2015-06-02,84.510002,84.680000,82.620003,83.209999,71.167168,3102121
2015-06-03,83.489998,85.029999,83.010002,84.379997,72.167839,3543299
2015-06-04,83.500000,84.330002,82.139999,83.250000,71.201378,2981979
2015-06-05,82.309998,83.080002,81.220001,82.160004,70.269135,3188163
2015-06-08,81.500000,82.089996,80.650002,80.870003,69.165840,2786573
2015-06-09,80.500000,81.309998,79.489998,80.849998,69.148735,3529903
2015-06-10,80.550003,83.300003,80.470001,83.010002,70.996117,3838940
2015-06-11,83.000000,84.790001,82.620003,83.779999,71.654671,3278736
2015-06-12,83.180000,83.620003,81.070000,82.199997,70.303345,3140562
2015-06-15,81.000000,81.779999,80.690002,81.099998,69.362541,2622510
2015-06-16,80.199997,81.199997,79.389999,80.940002,69.225700,3562189
2015-06-17,81.400002,81.739998,80.610001,80.739998,69.054649,2440393
2015-06-18,80.400002,81.949997,79.620003,81.839996,69.995445,3164460
2015-06-19,81.949997,82.949997,80.739998,80.919998,69.208588,6261505
2015-06-22,83.199997,84.809998,82.730003,84.610001,72.364548,4600406
2015-06-23,85.599998,85.970001,84.900002,85.250000,72.911926,3163411
2015-06-24,85.370003,85.639999,83.290001,83.849998,71.714546,4038777
2015-06-25,83.449997,84.879997,82.430000,83.449997,71.372429,2510238
2015-06-26,82.639999,83.839996,82.440002,83.150002,71.115852,2674897
2015-06-29,79.199997,81.589996,78.699997,79.949997,68.378983,5315419
2015-06-30,79.800003,80.309998,78.230003,78.820000,67.412521,4970375
2015-07-01,79.620003,81.430000,78.910004,80.680000,69.003334,4294195
2015-07-02,80.599998,80.709999,79.650002,79.720001,68.182274,1957637
2015-07-03,79.699997,79.889999,79.059998,79.669998,68.139496,1952121
2015-07-06,78.000000,78.949997,77.739998,78.000000,66.711212,3478980
2015-07-07,78.099998,78.279999,75.790001,76.059998,65.051971,3555758
2015-07-08,75.830002,77.320000,75.279999,76.769997,65.659218,3379945
2015-07-09,77.209999,78.930000,76.820000,78.620003,67.241478,2763180
2015-07-10,80.900002,81.989998,79.800003,81.690002,69.867157,3991919
2015-07-13,83.500000,83.500000,82.400002,83.099998,71.073082,3444174
2015-07-14,83.010002,83.680000,82.800003,83.559998,71.466515,2324654
2015-07-15,83.250000,84.029999,82.989998,83.900002,71.757309,2364415
2015-07-16,84.220001,85.650002,84.080002,84.849998,72.569809,3067513
2015-07-17,85.190002,85.199997,84.019997,84.430000,72.210594,2476603
2015-07-20,85.120003,85.870003,84.580002,85.250000,72.911926,2050039
2015-07-21,85.610001,85.669998,84.190002,84.370003,72.159279,1862080
2015-07-22,83.800003,84.000000,82.279999,82.730003,70.756645,2173588
2015-07-23,83.220001,83.470001,82.389999,82.870003,70.876381,1796778
2015-07-24,80.099998,80.500000,78.489998,79.099998,67.652000,6605240
2015-07-27,78.879997,78.949997,76.349998,76.900002,65.770409,4418247
2015-07-28,77.349998,78.209999,76.889999,77.300003,66.112518,3553042
2015-07-29,77.529999,77.769997,76.589996,77.309998,66.121063,2762619
2015-07-30,77.699997,77.949997,76.629997,77.599998,66.369095,2025397
2015-07-31,77.580002,78.730003,77.430000,78.550003,67.181602,3240633
2015-08-03,78.410004,79.430000,77.910004,79.180000,67.720421,2544895
2015-08-04,78.879997,79.480003,78.620003,79.260002,67.788841,1431407
2015-08-05,79.699997,81.669998,79.500000,81.180000,69.430962,2995755
2015-08-06,81.190002,81.790001,80.959999,81.470001,69.678993,1977400
2015-08-07,81.309998,81.680000,81.080002,81.269997,69.507942,2042516
2015-08-10,81.480003,82.510002,80.599998,82.260002,70.354668,1909613
2015-08-11,82.040001,82.099998,79.150002,79.580002,68.062538,3312132
2015-08-12,78.050003,78.059998,76.099998,76.639999,65.548035,4956834
2015-08-13,78.000000,78.139999,76.480003,76.690002,65.590797,2616258
2015-08-14,76.800003,77.349998,75.550003,76.290001,65.248688,2291875
2015-08-17,76.669998,77.230003,74.910004,75.739998,64.778290,2603033
2015-08-18,75.230003,75.720001,74.760002,75.309998,64.410522,2094665
2015-08-19,74.599998,74.750000,73.029999,73.260002,62.657219,3523574
2015-08-20,72.599998,73.059998,71.010002,71.419998,61.083511,4989794
2015-08-21,70.000000,71.739998,69.260002,69.260002,59.236130,6686732
2015-08-24,66.500000,68.209999,63.000000,66.419998,56.807156,11106053
2015-08-25,68.070000,70.150002,67.150002,69.529999,59.467041,8091402
2015-08-26,69.000000,70.000000,67.730003,68.820000,58.859810,4632117
2015-08-27,71.000000,72.459999,70.139999,71.639999,61.271671,5598933
2015-08-28,71.910004,72.150002,70.900002,71.879997,61.476940,2636157
2015-08-31,71.360001,71.820000,70.449997,71.820000,61.425625,2031131
2015-09-01,70.050003,70.559998,69.239998,69.959999,59.834812,3298640
2015-09-02,70.029999,71.120003,69.510002,70.430000,60.236797,2356304
2015-09-03,70.800003,71.900002,70.389999,71.339996,61.015091,3700836
2015-09-04,70.800003,70.800003,69.000000,69.589996,59.518364,4061400
2015-09-07,70.150002,70.629997,69.650002,69.910004,59.792053,1451529
2015-09-08,70.669998,71.730003,70.480003,70.669998,60.442062,2593397
2015-09-09,72.250000,72.400002,70.879997,70.959999,60.690086,2887144
2015-09-10,70.370003,71.010002,69.589996,70.209999,60.048637,2694423
2015-09-11,70.489998,70.540001,69.430000,69.699997,59.612446,1825717
2015-09-14,69.500000,70.500000,69.279999,69.680000,59.595348,2210356
2015-09-15,69.769997,70.500000,69.089996,70.080002,59.937454,2585720
2015-09-16,70.779999,71.089996,70.230003,70.669998,60.442062,2296596
2015-09-17,70.980003,71.000000,69.720001,69.800003,59.697983,3049887
2015-09-18,69.349998,69.379997,66.779999,67.320000,57.576900,9872815
2015-09-21,67.190002,68.570000,67.099998,68.309998,58.423618,2649881
2015-09-22,68.790001,68.800003,66.230003,66.449997,56.832813,4455226
2015-09-23,66.500000,67.559998,66.279999,66.620003,56.978210,3250694
2015-09-24,66.669998,67.139999,65.089996,65.739998,56.225567,4522521
2015-09-25,66.830002,67.980003,66.730003,67.639999,57.850582,3599758
2015-09-28,67.529999,67.910004,65.959999,66.089996,56.524914,4474160
2015-09-29,65.300003,67.320000,65.129997,66.660004,57.012421,3659600
2015-09-30,68.599998,68.690002,67.820000,68.320000,58.432175,3816783
2015-10-01,69.000000,69.169998,66.080002,66.459999,56.841366,4490916
2015-10-02,67.190002,68.080002,65.669998,66.709999,57.055183,4226170
2015-10-05,68.120003,69.239998,67.610001,68.730003,58.782841,3636050
2015-10-06,68.750000,69.900002,68.120003,69.540001,59.475605,4400306
2015-10-07,70.290001,72.089996,70.139999,71.110001,60.818378,5001060
2015-10-08,70.970001,72.029999,70.389999,71.769997,61.382858,2996405
2015-10-09,72.910004,73.449997,72.389999,73.040001,62.469063,3210945
2015-10-12,73.500000,73.900002,72.269997,72.669998,62.152603,2484421
2015-10-13,71.970001,72.150002,70.930000,71.639999,61.271671,2784711
2015-10-14,70.750000,70.860001,69.949997,70.040001,59.903240,3193590
2015-10-15,70.650002,71.989998,70.300003,71.320000,60.997986,4155047
2015-10-16,71.879997,72.089996,70.529999,71.019997,60.741402,3321625
2015-10-19,70.750000,71.779999,70.750000,71.330002,61.006538,1431926
2015-10-20,71.050003,71.500000,70.339996,71.209999,60.903904,1889978
2015-10-21,71.389999,71.930000,70.620003,71.580002,61.220364,2061467
2015-10-22,71.500000,74.660004,71.250000,74.290001,63.538136,4684253
2015-10-23,75.430000,77.230003,74.650002,76.639999,65.548035,5218742
2015-10-26,76.300003,77.589996,76.120003,76.589996,65.505264,2730741
2015-10-27,73.300003,74.379997,72.010002,72.980003,62.417744,6808790
2015-10-28,72.870003,73.699997,72.500000,73.360001,62.742744,3148880
2015-10-29,73.879997,73.940002,72.750000,73.879997,63.187481,2460640
2015-10-30,74.089996,74.570000,73.330002,74.529999,63.743408,2698620
2015-11-02,73.849998,75.529999,73.709999,75.160004,64.282234,2354968
2015-11-03,75.419998,76.190002,74.949997,76.019997,65.017761,2208935
2015-11-04,76.540001,77.419998,75.970001,76.040001,65.034874,3018503
2015-11-05,75.879997,76.550003,74.989998,75.809998,64.838158,2694347
2015-11-06,75.919998,77.730003,75.519997,77.129997,65.967110,3422893
2015-11-09,77.339996,77.889999,76.300003,76.459999,65.394081,1849558
2015-11-10,76.510002,76.650002,75.129997,75.930000,64.940788,2556993
2015-11-11,76.099998,77.220001,75.720001,76.139999,65.120392,2239547
2015-11-12,75.879997,76.510002,74.059998,74.629997,63.828934,2870522
2015-11-13,74.449997,74.779999,73.230003,74.019997,63.307220,2960354
2015-11-16,73.099998,74.930000,73.050003,74.209999,63.469730,1987978
2015-11-17,74.980003,76.669998,74.680000,76.349998,65.300003,3356674
2015-11-18,75.709999,76.779999,75.370003,76.349998,65.300003,1917572
2015-11-19,77.199997,78.099998,76.959999,77.320000,66.129616,2378333
2015-11-20,77.910004,78.379997,77.080002,77.669998,66.428955,2475296
2015-11-23,77.669998,78.080002,76.989998,77.750000,66.497375,1565924
2015-11-24,77.209999,77.500000,76.040001,76.519997,65.445404,2848996
2015-11-25,76.599998,78.480003,76.129997,78.000000,66.711212,2757741
2015-11-26,77.949997,79.199997,77.919998,78.620003,67.241478,1797405
2015-11-27,78.489998,78.540001,77.510002,77.879997,66.608566,2224335
2015-11-30,77.449997,79.110001,77.160004,78.339996,67.001991,2898548
2015-12-01,78.180000,78.300003,76.370003,76.769997,65.659218,3399052
2015-12-02,76.639999,76.940002,75.769997,76.169998,65.146057,2417685
2015-12-03,75.970001,76.500000,72.150002,72.870003,62.323662,6862439
2015-12-04,72.870003,73.230003,71.430000,72.360001,61.887474,4040042
2015-12-07,72.959999,73.720001,72.209999,72.690002,62.169708,2518013
2015-12-08,72.379997,72.400002,70.620003,71.199997,60.895351,4023523
2015-12-09,72.000000,72.680000,70.239998,70.720001,60.484829,3485431
2015-12-10,70.650002,71.139999,70.059998,70.500000,60.296665,2535480
2015-12-11,70.449997,70.570000,68.199997,68.860001,58.894020,4655593
2015-12-14,69.250000,69.739998,67.739998,68.010002,58.167038,3736573
2015-12-15,68.839996,70.459999,68.839996,70.050003,59.911793,3749878
2015-12-16,70.050003,71.059998,69.570000,70.220001,60.057190,2414433
2015-12-17,71.500000,72.480003,70.959999,71.379997,61.049305,3777674
2015-12-18,69.910004,71.059998,69.680000,70.220001,60.057190,7346584
2015-12-21,70.110001,71.459999,68.949997,68.949997,58.970989,3173396
2015-12-22,69.500000,69.650002,67.809998,68.989998,59.005199,2426983
2015-12-23,69.739998,71.160004,69.690002,70.949997,60.681534,2703934
2015-12-25,70.949997,70.949997,70.949997,70.949997,60.681534,0
2015-12-28,71.000000,71.300003,69.989998,70.309998,60.134163,1133077
2015-12-29,71.269997,71.989998,70.910004,71.519997,61.169041,1813076
2015-12-30,71.650002,71.680000,70.610001,70.720001,60.484829,1269490
2016-01-04,69.309998,69.309998,67.089996,67.580002,57.799271,4949927
2016-01-05,67.320000,67.970001,66.129997,67.199997,57.474262,3310320
2016-01-06,66.830002,66.900002,65.050003,66.080002,56.516365,3764782
2016-01-07,64.980003,65.239998,63.450001,64.470001,55.139378,5364709
2016-01-08,64.449997,65.529999,63.639999,63.680000,54.463711,3828473
2016-01-11,63.500000,64.730003,63.220001,63.250000,54.095943,3456405
2016-01-12,63.250000,65.160004,62.830002,64.309998,55.002529,3687729
2016-01-13,65.269997,65.949997,63.980000,64.279999,54.976871,3118637
2016-01-14,63.529999,64.349998,62.060001,63.919998,54.668976,5892683
2016-01-15,63.630001,64.160004,61.330002,61.810001,52.864357,6628912
2016-01-18,61.509998,62.340000,60.610001,60.790001,51.991974,3812796
2016-01-19,62.360001,62.790001,60.919998,61.169998,52.316975,3552608
2016-01-20,59.869999,60.779999,59.000000,60.119999,51.418945,5644857
2016-01-21,59.849998,61.820000,59.630001,61.509998,52.607769,5535182
2016-01-22,63.400002,63.700001,62.740002,62.939999,53.830807,3917629
2016-01-25,63.400002,63.400002,61.070000,61.680000,52.753170,3931828
2016-01-26,60.189999,62.310001,59.930000,62.080002,53.095280,3023258
2016-01-27,59.200001,61.419998,59.009998,60.950001,52.128819,5607004
2016-01-28,60.500000,61.950001,60.220001,60.650002,51.872242,4688270
2016-01-29,61.830002,62.000000,60.099998,61.099998,52.257107,4240432
2016-02-01,61.650002,61.650002,59.599998,60.439999,51.692627,3104448
2016-02-02,60.049999,60.230000,58.230000,58.910000,50.384064,4115188
2016-02-03,58.630001,59.660000,58.209999,58.820000,50.307091,4175904
2016-02-04,60.090000,60.209999,58.189999,59.330002,50.743282,4030808
2016-02-05,59.290001,60.369999,58.549999,59.400002,50.803146,3411088
2016-02-08,59.799999,60.110001,57.049999,57.840000,49.468922,4707896
2016-02-09,57.849998,58.549999,57.029999,57.400002,49.092606,5118282
2016-02-10,57.900002,58.500000,56.959999,57.860001,49.486031,3629570
2016-02-11,57.200001,57.570000,56.009998,56.700001,48.493912,4637484
2016-02-12,57.259998,57.849998,56.869999,57.849998,49.477478,3667565
2016-02-15,58.970001,59.410000,58.549999,59.130001,50.572224,3369506
2016-02-16,59.580002,59.939999,57.970001,58.360001,49.913666,3039763
2016-02-17,58.560001,60.150002,58.360001,59.889999,51.222229,3467956
2016-02-18,60.200001,60.950001,59.369999,60.369999,51.632759,3209469
2016-02-19,60.599998,60.970001,59.650002,60.040001,51.350521,3158680
2016-02-22,60.599998,61.490002,60.549999,61.270000,52.402504,2995925
2016-02-23,60.750000,60.900002,59.639999,59.869999,51.205124,2739306
2016-02-24,59.900002,59.900002,57.779999,58.070000,49.665638,3609839
2016-02-25,58.900002,59.759998,58.259998,59.189999,50.623539,2615742
2016-02-26,59.700001,61.599998,59.290001,60.959999,52.137367,4631075
2016-02-29,60.250000,60.270000,58.439999,60.180000,51.470261,4776664
2016-03-01,60.299999,62.130001,60.130001,62.070000,53.086723,3786092
2016-03-02,62.700001,62.990002,61.680000,62.250000,53.240673,3177775
2016-03-03,62.529999,63.259998,62.310001,62.910000,53.805149,2992366
2016-03-04,63.270000,63.480000,62.330002,63.279999,54.121601,2868766
2016-03-07,62.299999,63.599998,61.630001,63.560001,54.361080,3765598
2016-03-08,63.180000,64.699997,62.779999,63.689999,54.472263,3808242
2016-03-09,63.849998,64.849998,63.610001,64.349998,55.036739,2989878
2016-03-10,64.250000,66.309998,62.160000,62.160000,53.163700,5634192
2016-03-11,63.299999,64.410004,63.049999,64.410004,55.088062,2960012
2016-03-14,65.220001,65.820000,64.949997,65.500000,56.020306,2523367
2016-03-15,65.000000,65.169998,64.410004,64.970001,55.567009,2564140
2016-03-16,64.940002,65.820000,64.940002,65.300003,55.849255,2771316
2016-03-17,66.099998,66.309998,64.459999,65.000000,55.592670,3573584
2016-03-18,64.980003,66.480003,64.269997,66.480003,56.858471,9611284
2016-03-21,65.989998,67.699997,65.760002,66.940002,57.251904,3056696
2016-03-22,66.400002,67.309998,65.849998,67.309998,57.568344,2563742
2016-03-23,67.529999,68.349998,66.779999,67.339996,57.594006,2918708
2016-03-24,66.849998,67.010002,65.800003,66.040001,56.482155,3009952
2016-03-29,66.669998,66.870003,65.620003,65.930000,56.388077,2004259
2016-03-30,66.400002,67.610001,66.370003,67.120003,57.405849,2337101
2016-03-31,66.809998,66.809998,65.959999,66.300003,56.704525,2594924
2016-04-01,65.449997,65.760002,64.339996,65.120003,55.695305,3568533
2016-04-04,64.889999,65.699997,64.639999,64.980003,55.575573,2016341
2016-04-05,63.900002,63.910000,62.799999,63.040001,53.916340,3781976
2016-04-06,63.150002,63.349998,62.169998,63.020000,53.899235,2828802
2016-04-07,63.200001,63.599998,61.580002,62.009998,53.035404,3048641
2016-04-08,62.070000,63.540001,62.070000,63.090000,53.959103,2864003
2016-04-11,63.090000,64.589996,62.549999,64.110001,54.831478,2742899
2016-04-12,64.470001,64.940002,63.770000,64.830002,55.447273,2163643
2016-04-13,65.620003,66.930000,65.620003,66.919998,57.234791,3581517
2016-04-14,67.089996,68.580002,66.940002,68.169998,58.303875,4276301
2016-04-15,68.089996,68.599998,67.910004,68.260002,58.380856,2672741
2016-04-18,67.000000,68.650002,66.559998,68.470001,58.560463,3173385
2016-04-19,68.919998,70.540001,68.760002,69.989998,59.860474,3957742
2016-04-20,69.919998,71.330002,69.620003,71.099998,60.809826,2806527
2016-04-21,71.199997,71.440002,70.500000,71.059998,60.775620,3577936
2016-04-22,71.000000,71.349998,70.639999,70.930000,60.664436,2105556
2016-04-25,71.449997,71.500000,69.870003,70.330002,60.151272,2680415
2016-04-26,71.290001,71.699997,70.099998,70.570000,60.356533,2670131
2016-04-27,70.599998,72.070000,70.459999,71.930000,61.519699,3641968
2016-04-28,71.610001,73.059998,70.660004,72.739998,62.212475,3833246
2016-04-29,74.500000,74.540001,71.739998,72.150002,61.707867,6853046
2016-05-02,69.629997,70.900002,69.430000,69.769997,62.171227,3989879
2016-05-03,69.739998,69.739998,67.839996,68.110001,60.692024,3396628
2016-05-04,67.669998,68.470001,67.169998,67.290001,59.961330,2633418
2016-05-05,67.529999,68.470001,67.239998,67.919998,60.522713,2006366
2016-05-06,67.699997,68.889999,67.169998,68.400002,60.950443,3099137
2016-05-09,68.800003,69.919998,68.129997,68.779999,61.289047,2811940
2016-05-10,69.290001,69.570000,68.550003,69.000000,61.485088,2434164
2016-05-11,69.000000,69.190002,68.150002,68.410004,60.959354,2340710
2016-05-12,67.879997,68.559998,66.419998,66.970001,59.676182,4583297
2016-05-13,66.209999,68.389999,65.839996,67.730003,60.353409,2879792
2016-05-17,68.849998,69.099998,67.209999,67.690002,60.317768,2831515
2016-05-18,66.989998,67.680000,66.919998,67.650002,60.282124,2411717
2016-05-19,66.750000,67.040001,65.849998,66.550003,59.301926,2850832
2016-05-20,67.260002,67.919998,66.949997,67.290001,59.961330,2512107
2016-05-23,67.430000,67.980003,66.459999,67.230003,59.907871,2255746
2016-05-24,66.830002,69.300003,66.449997,69.110001,61.583111,2671479
2016-05-25,69.930000,70.000000,69.379997,69.760002,62.162327,2357870
2016-05-26,69.800003,70.620003,69.750000,70.050003,62.420734,2062760
2016-05-27,69.730003,70.169998,69.650002,69.919998,62.304886,1893234
2016-05-30,69.989998,70.129997,69.709999,70.080002,62.447472,907164
2016-05-31,69.970001,70.360001,69.330002,69.430000,61.868256,2371231
2016-06-01,69.500000,70.000000,68.919998,69.550003,61.975197,2153899
2016-06-02,69.790001,70.010002,69.349998,69.540001,61.966274,1868041
2016-06-03,69.599998,69.970001,67.599998,68.349998,60.905880,2771988
2016-06-06,68.510002,69.150002,68.500000,68.830002,61.333607,1488756
2016-06-07,69.320000,70.959999,69.279999,70.690002,62.991032,2794688
2016-06-08,70.389999,70.580002,69.930000,70.220001,62.572220,1678327
2016-06-09,69.930000,69.989998,68.949997,69.550003,61.975197,1758289
2016-06-10,69.139999,69.139999,67.309998,67.769997,60.389050,3720856
2016-06-13,66.470001,67.440002,66.260002,66.870003,59.587074,2517037
2016-06-14,66.010002,67.230003,65.760002,66.459999,59.221722,3423593
2016-06-15,66.800003,68.400002,66.800003,67.980003,60.576187,3235596
2016-06-16,66.709999,68.120003,66.559998,67.839996,60.451424,3261797
2016-06-17,68.309998,68.750000,67.419998,67.510002,60.157372,5276022
2016-06-20,69.169998,70.230003,68.769997,69.709999,62.117764,3016047
2016-06-21,69.430000,70.250000,69.360001,69.809998,62.206871,2064563
2016-06-22,70.500000,71.120003,69.980003,70.519997,62.839542,2488390
2016-06-23,70.639999,72.589996,70.540001,71.870003,64.042519,3291478
2016-06-24,64.150002,68.690002,63.000000,67.070000,59.765289,10390257
2016-06-27,66.430000,66.940002,64.620003,65.190002,58.090046,5188509
2016-06-28,66.129997,66.980003,65.599998,65.809998,58.642517,3600146
2016-06-29,67.400002,67.750000,66.739998,67.529999,60.175186,2749406
2016-06-30,67.349998,69.010002,66.820000,68.639999,61.164299,3506172
2016-07-01,69.290001,69.730003,68.449997,69.459999,61.894997,2523647
2016-07-04,69.519997,69.790001,68.790001,68.870003,61.369255,1337163
2016-07-05,68.400002,68.660004,67.199997,67.620003,60.255386,3013127
2016-07-06,66.860001,67.459999,65.470001,66.050003,58.856384,3003890
2016-07-07,66.550003,66.620003,65.699997,66.019997,58.829643,1947316
2016-07-08,65.769997,67.169998,65.769997,67.010002,59.711823,2569866
2016-07-11,68.190002,69.080002,67.949997,68.809998,61.315788,2832454
2016-07-12,68.599998,69.849998,68.470001,69.489998,61.921722,2252336
2016-07-13,69.320000,70.040001,69.260002,69.440002,61.877167,1939136
2016-07-14,70.290001,72.410004,70.269997,71.940002,64.104897,4632997
2016-07-15,71.489998,72.239998,71.070000,71.769997,63.953403,2584205
2016-07-18,71.889999,72.410004,71.209999,71.680000,63.873211,1585693
2016-07-19,71.669998,71.699997,70.470001,71.349998,63.579147,1624770
2016-07-20,71.720001,72.000000,71.110001,71.720001,63.908852,1516043
2016-07-21,71.769997,72.180000,71.000000,71.919998,64.087067,1624269
2016-07-22,71.639999,71.879997,71.050003,71.510002,63.721722,1593199
2016-07-25,71.599998,72.550003,71.470001,71.779999,63.962318,1871468
2016-07-26,71.970001,72.260002,71.339996,71.980003,64.140541,1580672
2016-07-27,70.099998,70.580002,69.379997,70.580002,62.893009,4159142
2016-07-28,70.160004,71.080002,70.050003,70.620003,62.928658,2876216
2016-07-29,70.730003,70.800003,69.459999,70.260002,62.607857,2873135
2016-08-01,70.500000,71.199997,69.940002,70.349998,62.688061,1928204
2016-08-02,70.320000,70.510002,68.599998,68.970001,61.458355,2579052
2016-08-03,69.129997,69.290001,68.419998,69.000000,61.485088,1667527
2016-08-04,69.440002,69.510002,68.510002,68.930000,61.422714,1522239
2016-08-05,69.250000,69.660004,68.949997,69.589996,62.010830,1896489
2016-08-08,70.080002,70.529999,69.839996,70.260002,62.607857,1674193
2016-08-09,70.139999,72.449997,70.120003,72.250000,64.381126,2369117
2016-08-10,72.279999,72.610001,71.879997,72.419998,64.532616,2346910
2016-08-11,72.800003,73.480003,72.360001,72.760002,64.835587,2066378
2016-08-12,72.720001,73.089996,72.639999,72.970001,65.022713,1373934
2016-08-15,73.010002,73.580002,72.800003,73.070000,65.111824,893169
2016-08-16,72.610001,73.129997,72.220001,72.849998,64.915779,1723288
2016-08-17,73.019997,73.349998,71.750000,72.080002,64.229645,1668804
2016-08-18,72.680000,72.889999,72.220001,72.750000,64.826668,1641250
